ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3116605;C;2219600;-1;782220;101;7;30;44.0;3;1;0;1;31;0;0;0;2691.78;5;0;1;0
2025;6;MG;3116605;F;4120400;-1;622010;101;1;35;44.0;3;1;0;1;43;0;0;0;1541.75;8;0;1;0
2025;6;MG;3116605;C;2452100;-1;784205;101;6;33;44.0;1;3;0;1;43;0;0;0;1920.0;5;0;1;0
2025;6;MG;3116605;L;6821801;-1;411005;101;7;19;44.0;4;3;0;1;43;0;0;0;1518.0;2;0;1;0
2025;6;MG;3116605;F;4120400;1;514205;101;5;26;44.0;3;1;0;1;97;0;0;0;1785.36;8;0;1;0
2025;6;MG;3116605;C;2451200;-1;722215;101;7;39;44.0;1;1;0;1;31;0;0;0;2034.15;6;0;1;0
2025;6;MG;3116605;C;3099700;1;784205;101;7;18;44.0;1;3;0;1;97;0;0;0;1773.0;4;0;1;0
2025;6;MG;3116605;F;4120400;-1;514215;101;2;52;44.0;3;1;0;1;43;0;0;0;1541.75;8;0;1;0
2025;6;MG;3116605;C;2451200;1;722320;101;6;25;44.0;1;1;0;1;97;0;0;0;1919.06;4;0;1;0
2025;6;MG;3116605;C;2532201;1;784205;101;6;24;44.0;3;3;0;1;97;0;0;0;1773.0;5;0;1;0
2025;6;MG;3116605;C;3102100;1;763210;101;7;34;44.0;1;3;0;1;97;0;0;0;3500.0;5;0;1;0
2025;6;MG;3116605;G;4691500;-1;521110;101;8;22;42.75;3;3;0;1;40;0;0;0;1671.45;7;0;1;0
2025;6;MG;3116605;H;4930202;-1;782510;101;7;40;44.0;1;1;0;1;40;0;0;0;2291.68;7;0;1;0
