ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3147105;C;1066000;-1;414125;101;2;48;44.0;3;1;0;1;40;0;0;0;1769.79;7;0;1;0
2025;6;MG;3147105;C;2945000;-1;784205;101;5;28;44.0;3;3;0;1;40;0;0;0;1738.0;9;0;1;0
2025;6;MG;3147105;F;4221902;-1;732120;101;4;37;44.0;3;1;0;1;31;0;0;0;1759.0;8;0;1;0
2025;6;MG;3147105;G;4618499;-1;142305;101;7;37;44.0;2;1;0;1;31;0;0;0;5500.0;1;0;1;0
2025;6;MG;3147105;G;4729699;-1;421125;101;7;25;44.0;6;3;0;1;31;0;0;0;1628.63;2;0;1;0
2025;6;MG;3147105;N;8219999;-1;520110;101;8;35;44.0;2;3;0;1;31;0;0;0;4420.41;6;0;1;0
2025;6;MG;3147105;A;0155502;-1;623305;101;7;25;44.0;2;3;0;1;40;0;0;0;1518.0;9;0;1;0
2025;6;MG;3147105;G;4724500;-1;521125;101;7;18;44.0;3;1;0;1;40;0;0;0;1640.0;5;0;1;0
2025;6;MG;3147105;G;4771702;-1;325105;101;7;27;44.0;2;3;0;1;40;0;0;0;1628.63;3;0;1;0
2025;6;MG;3147105;A;0154700;-1;411010;101;9;26;44.0;1;3;2;3;31;0;0;0;3225.21;4;0;1;0
2025;6;MG;3147105;C;2539002;-1;723215;101;5;51;44.0;1;1;0;1;31;0;0;0;1891.93;2;0;1;0
2025;6;MG;3147105;G;4752100;-1;732130;101;7;48;44.0;3;1;0;1;31;0;0;0;1750.0;3;0;1;0
2025;6;MG;3147105;C;2945000;-1;954125;103;7;21;44.0;3;1;0;1;40;0;0;0;759.0;9;1;1;0
2025;6;MG;3147105;G;4511101;-1;422105;101;7;26;44.0;1;3;0;1;40;0;0;0;1866.0;4;0;1;0
2025;6;MG;3147105;C;2862300;-1;318610;101;7;38;44.0;3;1;0;1;31;0;0;0;4332.55;5;0;1;0
2025;6;MG;3147105;F;4399103;-1;715505;101;4;47;44.0;3;1;0;4;31;0;0;0;2574.6;1;0;1;0
2025;6;MG;3147105;C;1052000;-1;411005;103;7;16;24.0;3;1;0;1;40;0;0;0;712.99;10;1;1;0
2025;6;MG;3147105;I;5611201;-1;513205;101;5;43;44.0;3;3;0;1;31;0;0;0;2000.0;3;0;1;0
2025;6;MG;3147105;G;4511102;-1;521110;101;6;17;42.8;1;1;0;1;40;0;0;0;1628.63;2;0;1;0
2025;6;MG;3147105;N;8299799;-1;521110;101;7;34;44.0;3;1;0;1;31;0;0;0;2150.0;1;0;1;0
2025;6;MG;3147105;G;4647801;-1;414105;101;7;26;44.0;3;3;0;1;40;0;0;0;1628.63;5;0;1;0
2025;6;MG;3147105;G;4711302;-1;521125;101;7;18;44.0;3;1;0;1;40;0;0;0;1690.77;6;0;1;0
2025;6;MG;3147105;I;5611203;-1;421125;101;6;22;33.0;1;3;0;1;40;0;0;0;1622.23;2;0;1;0
2025;6;MG;3147105;C;1020101;-1;414210;101;7;26;44.0;3;3;0;1;31;0;0;0;1628.63;4;0;1;0
2025;6;MG;3147105;G;4771701;-1;521130;101;7;25;45.0;1;3;0;1;31;0;0;0;1518.0;2;0;1;0
2025;6;MG;3147105;C;2945000;-1;784205;101;7;29;44.0;3;3;0;1;40;0;0;0;1738.0;9;0;1;0
2025;6;MG;3147105;I;5611201;-1;513505;101;6;46;48.0;3;3;0;1;40;0;0;0;1700.0;3;0;1;0
2025;6;MG;3147105;A;0155501;-1;613305;101;3;38;35.57;1;1;2;3;31;0;0;0;2004.78;2;0;1;0
2025;6;MG;3147105;C;1066000;-1;784110;101;6;48;44.0;2;3;0;1;31;0;0;0;1969.64;9;0;1;0
2025;6;MG;3147105;G;4711302;-1;521110;103;6;16;20.0;1;1;0;1;40;0;0;0;713.0;6;1;1;0
2025;6;MG;3147105;G;4772500;-1;521110;101;8;33;44.0;3;3;0;1;31;0;0;0;1628.63;3;0;1;0
2025;6;MG;3147105;C;2945000;-1;784205;101;7;25;44.0;3;3;0;1;32;0;0;0;1738.0;9;0;1;0
2025;6;MG;3147105;C;1091102;-1;848305;101;7;36;44.0;1;1;0;1;31;0;0;0;3400.0;4;0;1;0
2025;6;MG;3147105;C;2399199;-1;911305;101;6;36;44.0;1;1;0;1;31;0;0;0;4435.62;6;0;1;0
2025;6;MG;3147105;I;5510801;-1;513315;101;4;33;44.0;3;3;0;1;31;0;0;0;2050.1;4;0;1;0
2025;6;MG;3147105;G;4711302;-1;414215;101;7;21;44.0;3;1;0;1;40;0;0;0;1957.3;5;0;1;0
2025;6;MG;3147105;C;1412602;-1;514320;101;7;26;44.0;3;3;0;1;31;0;0;0;1522.0;4;0;1;0
2025;6;MG;3147105;N;8299799;-1;411010;101;5;25;44.0;1;3;0;1;31;0;0;0;1796.68;5;0;1;0
